Invoice Number,Invoice Date,Amount,Status,Recurring,First Invoice,Amount Due,Payments,Currency,Customer Billing Country
56777,10-Jul-2022 16:16,98,Paid,TRUE,FALSE,0,98,USD,
56776,10-Jul-2022 16:16,2900,Paid,TRUE,FALSE,0,2900,INR,
56775,10-Jul-2022 16:10,2900,Paid,TRUE,FALSE,0,2900,INR,
56774,10-Jul-2022 16:07,98,Paid,TRUE,FALSE,0,98,USD,
56773,10-Jul-2022 15:59,37.39,Paid,TRUE,FALSE,0,37.39,USD,
56772,10-Jul-2022 15:58,100,Paid,FALSE,FALSE,0,100,USD,
56771,10-Jul-2022 15:52,2900,Paid,TRUE,TRUE,0,2900,INR,
56770,10-Jul-2022 15:49,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56769,10-Jul-2022 15:47,2900,Paid,TRUE,FALSE,0,2900,INR,
56768,10-Jul-2022 15:38,5800,Paid,TRUE,FALSE,0,5800,INR,
56767,10-Jul-2022 15:29,2900,Paid,TRUE,FALSE,0,2900,INR,
56766,10-Jul-2022 15:19,49,Paid,TRUE,FALSE,0,49,USD,
56765,10-Jul-2022 15:19,11,Paid,FALSE,FALSE,0,11,USD,
56764,10-Jul-2022 15:15,5800,Not Paid,TRUE,FALSE,5800,0,INR,
56763,10-Jul-2022 15:11,100,Paid,FALSE,TRUE,0,100,USD,
56762,10-Jul-2022 15:10,20,Paid,FALSE,FALSE,0,20,USD,
56761,10-Jul-2022 15:04,98,Paid,TRUE,FALSE,0,98,USD,IN
56760,10-Jul-2022 15:02,49,Paid,TRUE,FALSE,0,49,USD,
56759,10-Jul-2022 14:58,2900,Paid,TRUE,FALSE,0,2900,INR,
56758,10-Jul-2022 14:56,2900,Paid,TRUE,FALSE,0,2900,INR,
56757,10-Jul-2022 14:56,49,Paid,TRUE,FALSE,0,49,USD,
56756,10-Jul-2022 14:48,50,Paid,FALSE,FALSE,0,50,USD,IN
56755,10-Jul-2022 14:44,49,Paid,TRUE,FALSE,0,49,USD,
56754,10-Jul-2022 14:41,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56753,10-Jul-2022 14:40,71,Paid,TRUE,FALSE,0,71,USD,
56752,10-Jul-2022 14:38,98,Paid,TRUE,FALSE,0,98,USD,
56751,10-Jul-2022 14:35,100,Paid,FALSE,FALSE,0,100,USD,
56750,10-Jul-2022 14:33,15,Paid,FALSE,FALSE,0,15,USD,
56749,10-Jul-2022 14:31,399,Paid,TRUE,FALSE,0,399,HKD,
56748,10-Jul-2022 14:23,49,Paid,TRUE,FALSE,0,49,USD,
56747,10-Jul-2022 14:15,98,Paid,TRUE,FALSE,0,98,USD,
56746,10-Jul-2022 14:10,49,Paid,TRUE,FALSE,0,49,USD,
56745,10-Jul-2022 14:05,2900,Paid,TRUE,TRUE,0,2900,INR,
56744,10-Jul-2022 14:02,49,Paid,TRUE,FALSE,0,49,USD,
56743,10-Jul-2022 14:00,20,Paid,FALSE,TRUE,0,20,USD,
56742,10-Jul-2022 13:52,49,Paid,TRUE,FALSE,0,49,USD,
56741,10-Jul-2022 13:40,200,Paid,FALSE,FALSE,0,200,USD,IN
56740,10-Jul-2022 13:40,100,Paid,FALSE,FALSE,0,100,USD,IN
56739,10-Jul-2022 13:39,49,Paid,TRUE,FALSE,0,49,USD,
56738,10-Jul-2022 13:23,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56737,10-Jul-2022 13:21,39.2,Not Paid,TRUE,FALSE,39.2,0,USD,
56736,10-Jul-2022 13:16,49,Paid,TRUE,FALSE,0,49,USD,
56735,10-Jul-2022 13:12,100,Paid,FALSE,FALSE,0,100,USD,IN
56734,10-Jul-2022 13:11,2900,Paid,TRUE,FALSE,0,2900,INR,
56733,10-Jul-2022 13:03,49,Not Paid,TRUE,FALSE,49,0,USD,
56732,10-Jul-2022 12:55,10,Paid,FALSE,FALSE,0,10,USD,
56731,10-Jul-2022 12:49,20,Paid,FALSE,FALSE,0,20,USD,
56730,10-Jul-2022 12:42,500,Paid,FALSE,FALSE,0,500,USD,
56729,10-Jul-2022 12:23,49,Not Paid,TRUE,FALSE,49,0,USD,
56728,10-Jul-2022 12:20,480,Paid,TRUE,FALSE,0,480,USD,
56727,10-Jul-2022 12:18,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56726,10-Jul-2022 12:17,2900,Paid,TRUE,FALSE,0,2900,INR,
56725,10-Jul-2022 12:05,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56724,10-Jul-2022 12:03,49,Paid,TRUE,FALSE,0,49,USD,
56723,10-Jul-2022 11:45,2900,Paid,TRUE,FALSE,0,2900,INR,
56722,10-Jul-2022 11:20,49,Paid,TRUE,FALSE,0,49,USD,
56721,10-Jul-2022 11:20,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56720,10-Jul-2022 11:17,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56719,10-Jul-2022 11:16,98,Paid,TRUE,FALSE,0,98,USD,
56718,10-Jul-2022 11:01,30,Paid,FALSE,FALSE,0,30,USD,
56717,10-Jul-2022 10:31,49,Paid,TRUE,FALSE,0,49,USD,
56716,10-Jul-2022 10:19,2900,Paid,TRUE,FALSE,0,2900,INR,
56715,10-Jul-2022 9:52,49,Paid,TRUE,FALSE,0,49,USD,
56714,10-Jul-2022 9:31,49,Paid,TRUE,FALSE,0,49,USD,
56713,10-Jul-2022 9:18,49,Paid,TRUE,TRUE,0,49,USD,
56712,10-Jul-2022 8:14,98,Paid,TRUE,FALSE,0,98,USD,
56711,10-Jul-2022 8:03,98,Paid,TRUE,FALSE,0,98,USD,
56710,10-Jul-2022 7:50,49,Not Paid,TRUE,FALSE,49,0,USD,
56709,10-Jul-2022 7:24,49,Not Paid,TRUE,FALSE,49,0,USD,
56708,10-Jul-2022 7:06,49,Not Paid,TRUE,FALSE,49,0,USD,
56707,10-Jul-2022 6:47,49,Paid,TRUE,FALSE,0,49,USD,
56706,10-Jul-2022 6:40,49,Paid,TRUE,FALSE,0,49,USD,
56705,10-Jul-2022 6:13,49,Paid,TRUE,FALSE,0,49,USD,
56704,10-Jul-2022 5:32,73,Paid,TRUE,FALSE,0,51.45,USD,
56703,10-Jul-2022 5:12,49,Paid,TRUE,FALSE,0,49,USD,
56702,10-Jul-2022 4:33,49,Paid,TRUE,FALSE,0,49,USD,
56701,10-Jul-2022 3:57,49,Paid,TRUE,FALSE,0,49,USD,
56700,10-Jul-2022 3:55,5800,Paid,TRUE,TRUE,0,5800,INR,
56699,10-Jul-2022 3:34,49,Paid,TRUE,FALSE,0,49,USD,
56698,10-Jul-2022 3:21,49,Paid,TRUE,FALSE,0,49,USD,
56697,10-Jul-2022 3:18,49,Paid,TRUE,FALSE,0,49,USD,
56696,10-Jul-2022 2:57,49,Paid,TRUE,FALSE,0,49,USD,IN
56695,10-Jul-2022 2:52,49,Paid,TRUE,FALSE,0,49,USD,
56694,10-Jul-2022 2:36,49,Paid,TRUE,FALSE,0,49,USD,
56693,10-Jul-2022 2:27,98,Paid,TRUE,FALSE,0,98,USD,
56692,10-Jul-2022 2:23,2900,Paid,TRUE,FALSE,0,2900,INR,
56691,10-Jul-2022 2:08,49,Paid,TRUE,FALSE,0,49,USD,
56690,10-Jul-2022 1:45,49,Paid,TRUE,FALSE,0,49,USD,
56689,10-Jul-2022 1:44,148,Paid,TRUE,FALSE,0,148,USD,
56688,10-Jul-2022 1:43,0,Paid,TRUE,TRUE,0,0,USD,
56687,10-Jul-2022 1:23,49,Paid,TRUE,FALSE,0,49,USD,
56686,10-Jul-2022 0:57,2900,Paid,TRUE,TRUE,0,2900,INR,
56685,10-Jul-2022 0:57,5800,Paid,TRUE,FALSE,0,5800,INR,
56684,10-Jul-2022 0:53,49,Not Paid,TRUE,FALSE,49,0,USD,
56683,10-Jul-2022 0:46,49,Paid,TRUE,FALSE,0,49,USD,
56682,10-Jul-2022 0:43,10,Paid,FALSE,FALSE,0,10,USD,
56681,10-Jul-2022 0:38,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56680,10-Jul-2022 0:24,2900,Paid,TRUE,FALSE,0,2900,INR,
56679,10-Jul-2022 0:23,49,Paid,TRUE,FALSE,0,49,USD,
56678,10-Jul-2022 0:22,98,Paid,TRUE,FALSE,0,98,USD,
56677,10-Jul-2022 0:21,98,Paid,TRUE,FALSE,0,98,USD,
56676,10-Jul-2022 0:04,98,Paid,TRUE,FALSE,0,98,USD,
56675,10-Jul-2022 0:02,49,Paid,TRUE,FALSE,0,49,USD,
56674,10-Jul-2022 0:02,2900,Paid,TRUE,FALSE,0,2900,INR,
56673,10-Jul-2022 0:02,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56672,10-Jul-2022 0:02,49,Paid,TRUE,FALSE,0,49,USD,
56670,10-Jul-2022 0:02,49,Not Paid,TRUE,FALSE,49,0,USD,
56671,10-Jul-2022 0:02,49,Paid,TRUE,FALSE,0,49,USD,
56669,09-Jul-2022 23:53,109,Paid,TRUE,FALSE,0,109,USD,IN
56668,09-Jul-2022 23:44,49,Not Paid,TRUE,FALSE,49,0,USD,
56667,09-Jul-2022 23:37,128,Paid,TRUE,FALSE,0,128,USD,
56666,09-Jul-2022 23:33,49,Paid,TRUE,FALSE,0,49,USD,
56665,09-Jul-2022 23:30,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56664,09-Jul-2022 23:28,49,Paid,TRUE,FALSE,0,49,USD,
56663,09-Jul-2022 23:20,368,Paid,TRUE,FALSE,0,368,USD,
56662,09-Jul-2022 23:19,49,Paid,TRUE,FALSE,0,49,USD,
56661,09-Jul-2022 23:02,2900,Paid,TRUE,FALSE,0,2900,INR,
56660,09-Jul-2022 23:02,98,Paid,TRUE,FALSE,0,98,USD,
56659,09-Jul-2022 22:57,98,Paid,TRUE,FALSE,0,98,USD,
56658,09-Jul-2022 22:55,98,Paid,TRUE,TRUE,0,98,USD,
56657,09-Jul-2022 22:49,2900,Paid,TRUE,FALSE,0,2900,INR,
56656,09-Jul-2022 22:42,49,Paid,TRUE,FALSE,0,49,USD,
56655,09-Jul-2022 22:40,98,Paid,TRUE,FALSE,0,98,USD,
56654,09-Jul-2022 22:37,50,Paid,FALSE,FALSE,0,50,USD,
56653,09-Jul-2022 22:32,98,Not Paid,TRUE,FALSE,98,0,USD,
56652,09-Jul-2022 22:29,2900,Paid,TRUE,FALSE,0,2900,INR,
56651,09-Jul-2022 22:22,2900,Paid,TRUE,FALSE,0,2900,INR,
56650,09-Jul-2022 22:19,3000,Voided,FALSE,FALSE,3000,0,USD,SG
56648,09-Jul-2022 22:10,3828,Voided,TRUE,FALSE,3828,0,HKD,
56647,09-Jul-2022 22:07,78.4,Paid,TRUE,FALSE,0,78.4,USD,
56646,09-Jul-2022 22:02,49,Paid,TRUE,FALSE,0,49,USD,
56645,09-Jul-2022 22:01,2900,Paid,TRUE,FALSE,0,2900,INR,
56644,09-Jul-2022 21:54,2900,Paid,TRUE,FALSE,0,2900,INR,
56643,09-Jul-2022 21:53,98,Paid,TRUE,FALSE,0,98,USD,
56642,09-Jul-2022 21:46,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56641,09-Jul-2022 21:44,98,Paid,TRUE,FALSE,0,98,USD,
56640,09-Jul-2022 21:36,49,Paid,TRUE,FALSE,0,49,USD,
56639,09-Jul-2022 21:32,2900,Paid,TRUE,FALSE,0,2900,INR,IN
56638,09-Jul-2022 21:24,20,Paid,FALSE,FALSE,0,20,USD,
56637,09-Jul-2022 21:18,196,Paid,TRUE,FALSE,0,196,USD,
56636,09-Jul-2022 21:14,2900,Paid,TRUE,FALSE,0,2900,INR,
56635,09-Jul-2022 21:08,49,Paid,TRUE,FALSE,0,49,USD,
56634,09-Jul-2022 21:07,50,Paid,FALSE,FALSE,0,50,USD,
56633,09-Jul-2022 21:06,9,Paid,TRUE,FALSE,0,9,USD,
56632,09-Jul-2022 20:57,50,Paid,FALSE,FALSE,0,50,USD,
56631,09-Jul-2022 20:56,0,Paid,TRUE,TRUE,0,0,USD,
56630,09-Jul-2022 20:55,49,Paid,TRUE,FALSE,0,49,USD,
56629,09-Jul-2022 20:51,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56628,09-Jul-2022 20:50,200,Paid,FALSE,FALSE,0,200,USD,
56627,09-Jul-2022 20:50,49,Paid,TRUE,FALSE,0,49,USD,
56626,09-Jul-2022 20:48,78.4,Paid,TRUE,FALSE,0,78.4,USD,
56625,09-Jul-2022 20:41,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56624,09-Jul-2022 20:39,49,Not Paid,TRUE,FALSE,49,0,USD,
56623,09-Jul-2022 20:37,100,Paid,FALSE,FALSE,0,100,USD,IN
56622,09-Jul-2022 20:30,100,Paid,FALSE,FALSE,0,100,USD,
56621,09-Jul-2022 20:29,20,Paid,FALSE,TRUE,0,20,USD,
56620,09-Jul-2022 20:23,49,Paid,TRUE,FALSE,0,49,USD,
56619,09-Jul-2022 20:20,20,Paid,FALSE,FALSE,0,20,USD,
56618,09-Jul-2022 20:19,30,Paid,FALSE,FALSE,0,30,USD,
56617,09-Jul-2022 20:16,50,Paid,FALSE,FALSE,0,50,USD,
56616,09-Jul-2022 20:15,100,Paid,FALSE,TRUE,0,100,USD,
56615,09-Jul-2022 20:11,98,Paid,TRUE,FALSE,0,98,USD,
56614,09-Jul-2022 20:05,49,Paid,TRUE,FALSE,0,49,USD,
56613,09-Jul-2022 20:04,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56612,09-Jul-2022 19:59,2900,Paid,TRUE,FALSE,0,2900,INR,
56611,09-Jul-2022 19:58,49,Paid,TRUE,FALSE,0,49,USD,
56610,09-Jul-2022 19:55,100,Paid,FALSE,FALSE,0,100,USD,
56609,09-Jul-2022 19:51,5800,Not Paid,TRUE,FALSE,5800,0,INR,
56608,09-Jul-2022 19:50,49,Paid,TRUE,FALSE,0,49,USD,IN
56607,09-Jul-2022 19:44,49,Not Paid,TRUE,FALSE,49,0,USD,
56606,09-Jul-2022 19:40,0,Paid,TRUE,TRUE,0,0,BRL,
56605,09-Jul-2022 19:39,49,Not Paid,TRUE,FALSE,49,0,USD,
56604,09-Jul-2022 19:38,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56603,09-Jul-2022 19:37,98,Paid,TRUE,FALSE,0,98,USD,
56602,09-Jul-2022 19:36,49,Paid,TRUE,FALSE,0,49,USD,
56601,09-Jul-2022 19:34,71,Paid,TRUE,FALSE,0,57.59,USD,
56600,09-Jul-2022 19:33,49,Paid,TRUE,FALSE,0,49,USD,
56599,09-Jul-2022 19:30,2900,Paid,TRUE,TRUE,0,2900,INR,
56598,09-Jul-2022 19:30,50,Paid,FALSE,FALSE,0,50,USD,
56597,09-Jul-2022 19:30,49,Paid,TRUE,FALSE,0,49,USD,
56596,09-Jul-2022 19:29,2900,Paid,TRUE,FALSE,0,2900,INR,
56595,09-Jul-2022 19:27,49,Not Paid,TRUE,FALSE,49,0,USD,
56594,09-Jul-2022 19:20,20,Paid,FALSE,FALSE,0,20,USD,
56593,09-Jul-2022 19:16,2900,Paid,TRUE,FALSE,0,2900,INR,
56592,09-Jul-2022 19:10,100,Paid,FALSE,FALSE,0,100,USD,IN
56591,09-Jul-2022 19:10,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56590,09-Jul-2022 19:09,98,Paid,TRUE,FALSE,0,98,USD,
56589,09-Jul-2022 19:09,2900,Paid,TRUE,FALSE,0,2900,INR,
56588,09-Jul-2022 19:08,49,Paid,TRUE,FALSE,0,49,USD,
56586,09-Jul-2022 19:03,39.2,Not Paid,TRUE,FALSE,39.2,0,USD,
56587,09-Jul-2022 19:03,49,Paid,TRUE,FALSE,0,49,USD,
56585,09-Jul-2022 19:00,2900,Paid,TRUE,FALSE,0,2900,INR,
56584,09-Jul-2022 18:59,49,Not Paid,TRUE,FALSE,49,0,USD,
56583,09-Jul-2022 18:58,5800,Not Paid,TRUE,FALSE,5800,0,INR,
56582,09-Jul-2022 18:58,2900,Paid,TRUE,FALSE,0,2900,INR,
56581,09-Jul-2022 18:55,98,Not Paid,TRUE,FALSE,98,0,USD,
56580,09-Jul-2022 18:53,49,Paid,TRUE,FALSE,0,49,USD,
56579,09-Jul-2022 18:50,5800,Paid,TRUE,TRUE,0,5800,INR,
56578,09-Jul-2022 18:46,5800,Not Paid,TRUE,FALSE,5800,0,INR,
56577,09-Jul-2022 18:45,98,Paid,TRUE,FALSE,0,98,USD,
56576,09-Jul-2022 18:45,49,Paid,TRUE,FALSE,0,49,USD,
56575,09-Jul-2022 18:37,49,Paid,TRUE,FALSE,0,49,USD,
56574,09-Jul-2022 18:37,49,Paid,TRUE,FALSE,0,49,USD,
56573,09-Jul-2022 18:34,2900,Paid,TRUE,FALSE,0,2900,INR,
56572,09-Jul-2022 18:33,98,Paid,TRUE,FALSE,0,98,USD,
56571,09-Jul-2022 18:28,49,Paid,TRUE,FALSE,0,49,USD,
56570,09-Jul-2022 18:27,20,Paid,FALSE,FALSE,0,20,USD,
56569,09-Jul-2022 18:27,10,Paid,FALSE,FALSE,0,10,USD,
56568,09-Jul-2022 18:24,88.2,Not Paid,TRUE,FALSE,88.2,0,USD,
56567,09-Jul-2022 18:22,49,Paid,TRUE,FALSE,0,49,USD,
56566,09-Jul-2022 18:21,2900,Paid,TRUE,FALSE,0,2900,INR,
56565,09-Jul-2022 18:21,49,Paid,TRUE,FALSE,0,49,USD,ES
56564,09-Jul-2022 18:17,100,Paid,FALSE,TRUE,0,100,USD,
56563,09-Jul-2022 18:14,49,Paid,TRUE,FALSE,0,49,USD,
56562,09-Jul-2022 18:14,2900,Paid,TRUE,FALSE,0,2900,INR,
56561,09-Jul-2022 18:12,49,Paid,TRUE,FALSE,0,49,USD,
56560,09-Jul-2022 18:01,49,Not Paid,TRUE,FALSE,49,0,USD,
56559,09-Jul-2022 17:56,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56558,09-Jul-2022 17:55,20,Paid,FALSE,FALSE,0,20,USD,
56557,09-Jul-2022 17:54,49,Paid,TRUE,FALSE,0,49,USD,
56556,09-Jul-2022 17:50,5800,Not Paid,TRUE,FALSE,5800,0,INR,
56555,09-Jul-2022 17:44,49,Paid,TRUE,FALSE,0,49,USD,
56554,09-Jul-2022 17:40,10,Paid,FALSE,FALSE,0,10,USD,
56553,09-Jul-2022 17:39,30,Paid,FALSE,FALSE,0,30,USD,
56552,09-Jul-2022 17:34,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56551,09-Jul-2022 17:28,5800,Not Paid,TRUE,FALSE,5800,0,INR,
56550,09-Jul-2022 17:25,52,Paid,FALSE,FALSE,0,52,USD,
56549,09-Jul-2022 17:25,2900,Paid,TRUE,TRUE,0,2900,INR,
56548,09-Jul-2022 17:17,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56547,09-Jul-2022 17:01,50,Paid,FALSE,FALSE,0,50,USD,
56546,09-Jul-2022 16:59,5800,Not Paid,TRUE,FALSE,5800,0,INR,
56545,09-Jul-2022 16:56,49,Paid,TRUE,TRUE,0,49,USD,
56544,09-Jul-2022 16:55,49,Not Paid,TRUE,FALSE,49,0,USD,
56543,09-Jul-2022 16:54,5800,Paid,TRUE,FALSE,0,5800,INR,
56542,09-Jul-2022 16:48,2900,Paid,TRUE,FALSE,0,2900,INR,
56541,09-Jul-2022 16:47,100,Paid,FALSE,TRUE,0,100,USD,
56540,09-Jul-2022 16:40,49,Paid,TRUE,FALSE,0,49,USD,IN
56539,09-Jul-2022 16:29,49,Paid,TRUE,FALSE,0,49,USD,
56538,09-Jul-2022 16:20,50,Paid,FALSE,FALSE,0,50,USD,
56537,09-Jul-2022 16:06,98,Paid,TRUE,FALSE,0,98,USD,
56536,09-Jul-2022 16:05,2900,Paid,TRUE,FALSE,0,2900,INR,
56535,09-Jul-2022 16:04,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56534,09-Jul-2022 16:03,2900,Paid,TRUE,FALSE,0,2900,INR,
56533,09-Jul-2022 16:03,5800,Not Paid,TRUE,FALSE,5800,0,INR,
56532,09-Jul-2022 15:57,2900,Paid,TRUE,FALSE,0,2900,INR,
56531,09-Jul-2022 15:54,500,Paid,FALSE,FALSE,0,500,USD,
56530,09-Jul-2022 15:52,10,Paid,FALSE,FALSE,0,10,USD,
56529,09-Jul-2022 15:49,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56528,09-Jul-2022 15:46,98,Paid,TRUE,FALSE,0,98,USD,
56527,09-Jul-2022 15:45,49,Paid,TRUE,FALSE,0,49,USD,
56526,09-Jul-2022 15:44,300,Paid,FALSE,FALSE,0,300,USD,
56525,09-Jul-2022 15:43,49,Paid,TRUE,FALSE,0,49,USD,
56524,09-Jul-2022 15:40,20,Paid,FALSE,FALSE,0,20,USD,IN
56523,09-Jul-2022 15:35,399,Paid,TRUE,FALSE,0,399,HKD,
56522,09-Jul-2022 15:33,98,Paid,TRUE,FALSE,0,98,USD,
56521,09-Jul-2022 15:29,49,Paid,TRUE,TRUE,0,49,USD,
56520,09-Jul-2022 15:26,50,Paid,FALSE,FALSE,0,50,USD,IN
56519,09-Jul-2022 15:25,5800,Not Paid,TRUE,FALSE,5800,0,INR,
56518,09-Jul-2022 15:25,98,Paid,TRUE,FALSE,0,98,USD,
56517,09-Jul-2022 15:24,10,Paid,FALSE,FALSE,0,10,USD,
56516,09-Jul-2022 15:24,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56515,09-Jul-2022 15:23,2900,Voided,TRUE,FALSE,2900,0,INR,
56514,09-Jul-2022 15:22,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56513,09-Jul-2022 15:20,49,Paid,TRUE,FALSE,0,49,USD,
56512,09-Jul-2022 15:11,49,Paid,TRUE,FALSE,0,49,USD,
56511,09-Jul-2022 15:09,49,Paid,TRUE,FALSE,0,49,USD,
56510,09-Jul-2022 15:06,25,Paid,FALSE,FALSE,0,25,USD,
56509,09-Jul-2022 14:55,30,Paid,FALSE,FALSE,0,30,USD,
56508,09-Jul-2022 14:51,30,Paid,FALSE,FALSE,0,30,USD,
56507,09-Jul-2022 14:46,150,Paid,FALSE,FALSE,0,150,USD,
56506,09-Jul-2022 14:46,39.2,Not Paid,TRUE,FALSE,39.2,0,USD,
56505,09-Jul-2022 14:43,2900,Paid,TRUE,FALSE,0,2900,INR,
56504,09-Jul-2022 14:40,49,Not Paid,TRUE,FALSE,49,0,USD,
56503,09-Jul-2022 14:37,49,Paid,TRUE,FALSE,0,49,USD,
56502,09-Jul-2022 14:36,399,Paid,TRUE,FALSE,0,399,HKD,
56501,09-Jul-2022 14:33,490,Paid,TRUE,FALSE,0,490,USD,
56500,09-Jul-2022 14:32,10,Paid,FALSE,FALSE,0,10,USD,
56499,09-Jul-2022 14:31,20,Paid,FALSE,FALSE,0,20,USD,
56498,09-Jul-2022 14:23,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56497,09-Jul-2022 14:22,49,Paid,TRUE,FALSE,0,49,USD,
56496,09-Jul-2022 14:15,20,Paid,FALSE,FALSE,0,20,USD,
56495,09-Jul-2022 14:10,20,Paid,FALSE,FALSE,0,20,USD,
56494,09-Jul-2022 14:00,20,Paid,FALSE,FALSE,0,20,USD,
56493,09-Jul-2022 14:00,20,Paid,FALSE,FALSE,0,20,USD,
56492,09-Jul-2022 13:58,2900,Paid,TRUE,FALSE,0,2900,INR,
56491,09-Jul-2022 13:58,2900,Paid,TRUE,FALSE,0,2900,INR,
56490,09-Jul-2022 13:56,49,Paid,TRUE,FALSE,0,49,USD,IN
56489,09-Jul-2022 13:56,98,Paid,TRUE,FALSE,0,98,USD,
56488,09-Jul-2022 13:50,39.2,Paid,TRUE,FALSE,0,39.2,USD,
56487,09-Jul-2022 13:35,25,Paid,FALSE,FALSE,0,25,USD,
56486,09-Jul-2022 13:32,49,Paid,TRUE,FALSE,0,49,USD,
56485,09-Jul-2022 13:31,2900,Paid,TRUE,FALSE,0,2900,INR,
56484,09-Jul-2022 13:30,2900,Paid,TRUE,FALSE,0,2900,INR,
56483,09-Jul-2022 13:30,40,Paid,FALSE,FALSE,0,40,USD,
56482,09-Jul-2022 13:30,50,Paid,FALSE,FALSE,0,50,USD,
56481,09-Jul-2022 13:28,2900,Paid,TRUE,FALSE,0,2900,INR,IN
56480,09-Jul-2022 13:19,2900,Not Paid,TRUE,FALSE,2900,0,INR,
56479,09-Jul-2022 13:10,399,Paid,TRUE,FALSE,0,399,HKD,
56478,09-Jul-2022 13:06,400,Paid,FALSE,FALSE,0,400,USD,
56477,09-Jul-2022 13:00,200,Paid,FALSE,FALSE,0,200,USD,
56476,09-Jul-2022 12:56,49,Not Paid,TRUE,FALSE,49,0,USD,
56475,09-Jul-2022 12:55,0,Paid,TRUE,FALSE,0,0,USD,
56474,09-Jul-2022 12:55,49,Paid,TRUE,FALSE,0,49,USD,
56473,09-Jul-2022 12:35,50,Paid,FALSE,FALSE,0,50,USD,
56472,09-Jul-2022 12:31,2900,Paid,TRUE,FALSE,0,2900,INR,
56471,09-Jul-2022 12:26,49,Paid,TRUE,FALSE,0,49,USD,
56470,09-Jul-2022 12:15,20,Paid,FALSE,FALSE,0,20,USD,
56469,09-Jul-2022 12:09,10,Paid,FALSE,FALSE,0,10,USD,
56468,09-Jul-2022 12:07,360,Paid,TRUE,FALSE,0,360,USD,
56467,09-Jul-2022 11:47,49,Paid,TRUE,FALSE,0,49,USD,
56466,09-Jul-2022 11:44,480,Paid,TRUE,FALSE,0,480,USD,
56465,09-Jul-2022 11:28,49,Paid,TRUE,TRUE,0,49,USD,
56464,09-Jul-2022 11:11,100,Paid,FALSE,FALSE,0,100,USD,
56463,09-Jul-2022 10:48,50,Paid,FALSE,FALSE,0,50,USD,
56462,09-Jul-2022 10:40,399,Paid,TRUE,FALSE,0,399,HKD,
56461,09-Jul-2022 10:36,20,Paid,FALSE,FALSE,0,20,USD,
56460,09-Jul-2022 10:22,49,Not Paid,TRUE,FALSE,49,0,USD,
56459,09-Jul-2022 10:22,49,Paid,TRUE,FALSE,0,49,USD,
56458,09-Jul-2022 10:10,30,Paid,FALSE,FALSE,0,30,USD,
56457,09-Jul-2022 10:10,49,Paid,TRUE,FALSE,0,49,USD,
56456,09-Jul-2022 9:50,50,Paid,FALSE,FALSE,0,50,USD,
56455,09-Jul-2022 9:22,5800,Paid,TRUE,FALSE,0,5800,INR,
56454,09-Jul-2022 8:16,49,Paid,TRUE,FALSE,0,49,USD,
56453,09-Jul-2022 8:04,1,Paid,TRUE,FALSE,0,1,USD,
56452,09-Jul-2022 7:58,0,Paid,TRUE,FALSE,0,0,USD,
56451,09-Jul-2022 7:52,49,Paid,TRUE,FALSE,0,49,USD,
56450,09-Jul-2022 7:13,0,Paid,TRUE,FALSE,0,0,USD,
56449,09-Jul-2022 7:12,49,Paid,TRUE,FALSE,0,49,USD,
56448,09-Jul-2022 7:09,200,Paid,FALSE,FALSE,0,200,USD,
56447,09-Jul-2022 6:54,49,Not Paid,TRUE,FALSE,49,0,USD,
56446,09-Jul-2022 5:51,49,Paid,TRUE,FALSE,0,49,USD,
56445,09-Jul-2022 5:27,49,Paid,TRUE,TRUE,0,49,USD,
56444,09-Jul-2022 5:07,49,Paid,TRUE,FALSE,0,49,USD,
56443,09-Jul-2022 4:49,98,Paid,TRUE,FALSE,0,98,USD,
56442,09-Jul-2022 4:26,20,Paid,FALSE,FALSE,0,20,USD,
56441,09-Jul-2022 3:44,49,Not Paid,TRUE,FALSE,49,0,USD,
56440,09-Jul-2022 3:39,20,Paid,FALSE,FALSE,0,20,USD,
56439,09-Jul-2022 3:31,116.55,Paid,TRUE,TRUE,0,116.55,BRL,
56438,09-Jul-2022 3:30,20,Paid,FALSE,FALSE,0,20,USD,
